sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Ik meen dat van den aanvang af een kiem in ons is nedergelegd, die de aandrift openbaart om zich de liefde Gods toe te eigenen.",[],False,,[],False
"Zij heeft de deur opengesteld voor eenen stroom van schrijvers en schrijvertjes: geen bijen, die dommelen in den gloed der zon, over bloem en plant; maar gonzende muggen in het vale licht, dat door moerasdampen schijnt.","[(142, 147, 'plants'), (86, 91, 'animals'), (163, 169, 'animals')]",False,,"[[86, 91, 'animals'], [133, 138, 'plants'], [142, 147, 'plants'], [163, 169, 'animals']]",True
"Een nieu Liedt, na de wijse: Als men schreef duyst vijfhondert.",[],False,,[],False
"Van Lichtenberg bestelde, op haar gezag, meubels van weelde en deed alles om het nestje van het toekomstig paar in orde te brengen, zooals onze tijd dit vordert en die vordert veel, o, zoo veel!",[],False,,"[[107, 111, 'animals']]",True
"Swijghdijt selue, ten sal niemant clappen.",[],False,,[],False
of heeft hij een ander geneesheer ingeroepen?,[],False,,[],False
"O Genadige Godt ende Barmhertige Vader, wy sien dat gy seer vertoornt zyt over onse menighvuldige sonden, ende dat uwe sterke hand dagh ende nacht zwaer op ons is.",[],False,,[],False
"Deeze hoogere rechtbank der wysheid staarde den brief aan, verstond denzelven even min, en schempte op de taal van den pedant.",[],False,,[],False
"F. De Meersman, (grav.) 324 4364 J.",[],False,,[],False
- Wat onverwacht geluk!,[],False,,[],False
Ach waer zulks slegts voor de Aerden!,[],False,,[],False
"Hieruit maakt men op, dat het grondwoord schoven de opvatting van gaan of loopen moet gehad hebben, iets wat volkomen overeenstemt met de bet.",[],False,,[],False
"Het kunstwerk, dat eens aan deze kerk onvergelijkelijken luister schonk, de Transfiguratie van Rafael, werd door de Franschen naar Parijs gevoerd en bij de teruggave in het Vatikaan geplaatst, terwijl daarvoor aan de kerk nu eene jaarlijksche uitkeering wordt voldaan.",[],False,,[],False
Zou ik niet mijn vader dooden?,[],False,,[],False
- en als was dat nog niet krachtig genoeg.,[],False,,[],False
"De hoofdpersoon van het drama is griffo de Salier, hoewel hem die plaats betwist wordt door caedmon, een Sax en adeling uit Kinheim, die misschien met meer regt de hoofdpersoon genoemd mag worden.",[],False,,"[[105, 108, 'animals']]",True
"’ De vrijheid van drukpers, waarvan zooveel ophef gemaakt wordt.",[],False,,[],False
Schaep (Het).105 XCVI.,"[(0, 6, 'animals')]",False,,"[[0, 6, 'animals']]",True
"voorkomende, enz. Amst.",[],False,,[],False
Bisschoppen van Utrecht.,[],False,,[],False
Met gevatheid redt zij Albert en zichzelve uit de verlegenheid.,[],False,,[],False
Zulks heeft bijv. plaats bij het snellerslot.,[],False,,[],False
"Het moge een gevoel van den geest of van de zinnen wezen; het moge uit beiden ook zamengesteld zijn - genoeg, het tooit zich hier op met alle de betoovering van dweeperij en romaneske geestdrift.",[],False,,[],False
"nu dat zou mij wel aanstaan, want gij weet ik durf mij nooit aan eene Engelsche conversatie wagen.’ ferdinand.",[],False,,[],False
"Hoe vermoeid gaat deeze 's avonds naar zyn huis; dewyl zyne waggelende beenen hem bykans de noodige ondersteuning weigeren: daar de eerste vry wat vrolyker zyne werkplaats verlaat, dan hy 'er heenen ging.",[],False,,[],False
"’ Het licht vattende klom de Gravinne met het kind naer boven, en kwam eenigen tyd daerna beneden by de twee vrouwen, die reeds lang ongeduldig op haer wachtten.",[],False,,[],False
goedkeuring heeft gehecht aan de Publicatie dd.,[],False,,[],False
"redenen, om welken Montes quien het regt om de Afrikaansche Volken tot slaaven te maaken, veroordeeld.",[],False,,"[[71, 78, 'animals']]",True
"8o. Op den dood van de Prinses Douarière van Oranje-Nassau, 's Hage.",[],False,,[],False
"Groei op, bloemryke Boom, en laat Uw loof verstrekken Om zeven Landen met Uw lommer zacht te dekken.","[(20, 24, 'plants')]",False,,"[[20, 24, 'plants']]",True
Maar hillegonda had geene ooren naar deze troostredenen.,[],False,,[],False
On-ghebroken iongheydt causeert verdriet.,[],False,,[],False
"kom in, goede menschen, hier is eenen duyvel in huys.",[],False,,"[[38, 44, 'animals']]",True
"‘Alle vrouwen, die men aantrof,’ zeide hem zijne Julietta, ‘keken hem op eene meer dan gewone, altoos oplettende wijze aan.",[],False,,[],False
"Vele vremde Wijsen van spreken ontleenen wij de Propheten: Want als wij broodt connen crijghen, Waerom souden wij draf eten ?",[],False,,[],False
"Om dit te bewijzen wordt ondersteld, dat de doorsnede eens schuin of evenwijdig was, en vervolgens het onmogelijke dezer twee gevallen aangetoond.",[],False,,[],False
"Die by hem selven denckt om quaedt te doen, sal meester der quaet sinnigheyden genoemt worden.",[],False,,[],False
"- Gij, antwoordde de vrouw, die gelijk wilde hebben, moet zulke gedachten niet koesteren, gij moet op uwen ouden dag nog geduld leeren, dan zult gij minder teleurstelling ondervinden.",[],False,,[],False
"De concurrentie moet heilzaam werken: onze antagonist, zegt Burke, is onze helper.",[],False,,[],False
Do wart he noetrost syner naturen to donde vnde ginck van deme vure.,[],False,,[],False
"Bij het opnemen der Rekening van den Penningmeester blijkt, dat de Ontvangst gedurende het afgeloopen jaar (daaronder begrepen het saldo der vorige rekening) bedragen had de Som van ƒ 2399.",[],False,,[],False
"’ Dit om zijn ouderdom voor de Vlaamsche taal belangrijk boek, is geene vertaling van het Confessionale sive libellus, door een Belg vervaardigd, maar de Noord-Brabander Rosemondt heeft zelf zijn Latijnsch gewrocht in 't Neêrduitsch omgewerkt om 't een en 't ander gelijktijdig in 1519 te laten verschijnen; trouwens bent, mer, onverwandelic zijn woorden, welke in den mond der zuid-Nederlanders niet gehoord worden.",[],False,,[],False
Hunne levensgeschiedenis is ons niet bekend.,[],False,,[],False
"Na aan het gymnasium het ons derwijs van David van Hoogstraten genoten te hebben werd hij op zijn dertiende jaar ingeschreven als student in de godgeleerdheid; doch spoedig verwisselde hij dit vak met de regtsgeleerdheid en reeds den 16 April 1708, dus toen hij zijn 16-jarigen leeftijd bereikt had, werd hij, na verdediging zijner dissertatie de Gallorum-Germanorumque origine, tot doctor in de beide regten bevorderd.",[],False,,[],False
"’ ‘Je bent er welkom toe, Darby!’ zeî hij, ‘ik geef het je.",[],False,,[],False
"En tusschen de gewrochten van de herlevende Vlaamsche muziekschool, kunnen Benoits Lucifer en Schelde met eere vergeleken worden aan de goede muzikale werken van buitenlandsche meesters; een nieuw oratorio van groote verdiensten wordt door Peter Benoit bewerkt: de Oorlog, woorden van Jan Van Beers.",[],False,,[],False
"Naar de school, om die studie aan te vangen, welke voortaan hoofdzaak blijven moet, de studie namelijk der school zelve, dat is, der leerlingen in hunne voortgaande ontwikkeling; der mogelijke verbeteringen in den gang van het onder-wijs; der resultaten, welke de school oplevert.",[],False,,[],False
"Allengs komt het dier weêr tot leven; vervolgens staat het op en vlucht weg, alsof het eene herhaling van de proef vreesde.","[(17, 21, 'animals')]",False,,"[[17, 21, 'animals']]",True
"Het paar zal zich van 't volk afzonderen, En kruipen ergens in een hol.",[],False,,"[[4, 8, 'animals']]",True
"Met dit deel, dat van 1732 tot 1742 loopt, zijn wij alzoo tien jaar gevorderd.",[],False,,[],False
"- Onze Overste zeide mij, dat ik binnen weinig dagen tot Majoor staa bevorderd te worden.",[],False,,[],False
"Procureur-général, Fr., de procureur-generaal, was voorheen in Frankrijk degene, in wiens naam voor de hoogste geregtshoven alle zaken, waarbij de koning eenig belang had, voorgedragen en vervolgd werden.",[],False,,[],False
"’ In stede van twee maal, werd toen vier maal daags een oorlam uitgegeven.",[],False,,[],False
"Voorwaar, die van water ofte brand werd benawd, springt wel door het vier, ofte grijpt wel een toegereikt zwaard, met zijne blote handen aan, om zijn leven te salveeren; maar het zijn dwazen, die buiten zodanige nood haar lichaam door yzer en vier laten beschadigen.",[],False,,[],False
"Hoe dit ook zij, ik zal mij steeds gelukkig rekenen, door eene doelmatige, eenvoudige en zachte behandeling, het werktuig geweest te zijn, waardoor eene Lijderesse, die het uur van haar sterven sinds weken met angstig verlangen verbeidde, en hetwelk ieder, die haar zag, als de wenschelijkste zaak voor haar meende te moeten afbidden, drie maanden levensgenot gesmaakt heeft, (niet te waarderen dan door hen, die hetzelve eenmaal zoo pijnlijk gemist hebben) en alzoo het ware en éénige doel der Geneeskunde in dezen te hebben mogen bereiken.",[],False,,[],False
Dat was den aap zijn doodvonnis.,"[(12, 15, 'animals')]",False,,"[[12, 15, 'animals']]",True
"‘Een die in stilheyt lijdt een drouvigh ongemack, ‘Versoet het bitter leet, en breeckt het lastigh pack.",[],False,,[],False
Hem komt me as de luy een kermis-vreuchjen over.,[],False,,[],False
De heer Noteboohm te Rotterdam bezat van hem La Prèche protestante pendant les dragonnades.,[],False,,[],False
"Hij is zekerlijk dezelfde, die die katholische Kirche Preussens geschreven heeft, en reeds daardoor alleen komt hem zulk eene plaatse toe.",[],False,,[],False
"Van zijn hopelooze sponde fluistert u de kranke toe: ‘Mogt mijn ziele met u reizen, want zij is des wachtens moê!",[],False,,[],False
"Dra schiet de zon heur strael op den slanken mast, Waer harp en mirttwyg bloeijende zyn vereend, Dan koestert, zuizlend door de zeilen, 't Koeltjen myn oor met de liefste akkoorden.","[(64, 72, 'plants')]",False,,[],True
"De Melech of Moloch, aan wien kinderoffers werden gebracht, wordt door de ouden Saturnus (Kronos), door Ephraïm Syrus (2, p. 458 B.) Kewan genoemd.",[],False,,[],False
"Maar op een portaal halverwege stond eene kaars in den hals eener flesch, als eene lichtbaak voor den zwerver, die zich in den duisteren avond op die steilte waagde.",[],False,,[],False
"Neemt Roos Salf, Wit was, elks een half once.","[(6, 10, 'plants')]",False,,[],True
"Ook heeft hunne inwooning in Egypte, hoe zeer de Geleerdheid aldaar reeds bloeide, zekerlyk niet veel toegebragt, om hunne kundigheden ten deezen aanzien te vermeerderen.",[],False,,[],False
Het valt even gemakkelijk die cijfers eenige malen te vergrooten of te verkleinen.,[],False,,[],False
vraagt hierbij: waarom men bij ons zoo bevreesd was voor dien tytel?,[],False,,[],False
"’ ‘Onze instructie heeft op zoodanige incidenten niet voorzien,’ zeide Almonde deftig.",[],False,,[],False
"Educeren, opvoeden.",[],False,,[],False
Maar zijn daarna en daarom de misdaden vermeerderd?,[],False,,[],False
"Al rollen daar tienduizend zonnen Rondom het ongenaakbaar licht, Hier is zijn levensloop begonnen, Hij heeft zijn zetel hier gestigt.",[],False,,[],False
"- De wyze Seneka, van de ondeugd sprekende, zegt: ‘De ondeugd kruipt schielyk voort, en het kwaad word zonder meester geleerd; daar de Deugd moeielyk te vinden is, en altoos eene leider of bestierder vereischt’.",[],False,,[],False
"Leerrede, uitgesproken door G.J. Rooyens, den 28 October 1827, bij het aanvaarden van deszelfs post, als Prediker aan het Doorluchte School, te Amsterdam.",[],False,,[],False
"- -- Vet, waar mede dit vlies voorzien is, en op verscheyde plaatzen aldaar gevonden wort, Br. IX.",[],False,,[],False
gy bent geleerd thou art learned.,[],False,,[],False
"Dus, dunkt my hangt het geschiedverhaal zeer gepast aan één, in het welk de Schryver van het eerste Boek van Samuël, naar de gewoonte der Heilige Schryveren, een en ander afzonderlyk opstel in zyn werk heeft overgenomen, waaruit de schynverwarring haa-ren oorsprong heeftla Bible enfin expliquée zegtSam.",[],False,,[],False
"Maer terwijl sy alle-bey Noch verwert int swemmen waren, Quam daer Meus die viese pry, Die sijn konst niet wilde sparen, Mits hy door een loose weet, Bey hun kaussens volle scheet.",[],False,,[],False
"’ Ik was voornemens, haar ook op deze vraag een antwoord niet schuldig te blijven.",[],False,,[],False
"Coedijck heeft ook onderscheidene moderne onderwerpen in het koper gebragt, die in de prentverzamelingen der liefhebbers met achting bewaard worden.",[],False,,[],False
"Hoe het zy, ik vinde, onder de Onzen, geen vroegere getuigenis en die by my meêr ingang heeft, dan in het, u reeds genoemd, allerzeldzaamst Handschrift, getiteld Visboek, dat adriaen coenen zoon van schilperoort; in de wandeling aertgen gezegd; Strandvonder van de Graaflykheid, omtrend het jaar 1578, te saamen stelde.",[],False,,[],False
"Na het reeds opgemerkte is het clan van zelf duidelijk, dat het evenzeer gekeerd was tegen dat konservatisme en optimisme, waarvan zoo even de kenschetsing door mij werd beproefd.",[],False,,[],False
"Weinige weken daarna kreeg het Bestuur een dergelijk verzoek van Dr. Bisschop, die zijn afschrift van de onuitgegeven gedichten van Willem van Hildegaertsberch naar het HS.",[],False,,[],False
"Dit waren dan, na die verklaringe, al eenerleye Mensche als de voorgemelde, gelijkse mede even eens in den hebreewschen text genoemd zijn.",[],False,,[],False
"En waarlijk, elke onaangename verwisseling der jaargetijden, elke onophoudelijke strijd der hoofdstoffen, is hier geheel en al onbekend; eene bestendige helderheid en eene onveranderlijke zachtheid kenmerken het klimaat van Valentia.",[],False,,[],False
"Als na het overlijden van Reinoud III, Hertog van Gelder, er in 1371 een oorlog uitbarstte tusschen zijne zusters Machteld, de kinderlooze weduwe des Graven van Kleef, en Maria, aan den Hertog van Gulick gehuwd, wien zij eenen zoon had geschonken, koos Reinoud de zijde van de eerstgenoemde en men hield zich zoodanig van zijne veldheers bekwaamheden overtuigd, dat hem in 1372 het beleid van den oorlog grootendeels werd opgedragen.",[],False,,[],False
Mr. MAXIMILIAAN's GRAVESANDE te Delft.,[],False,,[],False
"‘Een vader, die met zijne twee kinderen naar zijn zieke moeder gaat.",[],False,,[],False
"Hij werd eerst op de voorpoorte in de Hage, daarna een geruimen tijd op het slot te Gouda bewaard en toen naar Zevenberge overgebracht, waar hij tot in 1425 (en dus in 't geheel 10 jaren) gevangen zat.",[],False,,[],False
’ ‘Weet gij waarom gij de haven van Holland zijt geweest?,[],False,,[],False
"Zij stootte een zijdeur open en wij zagen een man aan tafel zitten met een citsche gebloemde japonsche rok aan zijn bast, drok bezig met te schrijven.",[],False,,[],False
"Men veronderstelt, dat de oorspronglyke Vêds door de hand van god aan 't eerst geschapen Weezen zyn overgeleverd; doch het schynt eene toegestaane zaak, dat deeze verlooren geraakt zyn, en dat de Boeken, welke dien naam draagen, en die men wil dat nu bestaan, opgesteld wierden door een Man, veiâs geheeten, die by den aanvang der tegenwoordige Wereld-eeuw, of bykans vyf duizend jaaren geleden, leefde.",[],False,,[],False
"Of dat ongezond is voor zijn vrouw kan hem niet schelen, misschien is 't hem wel aangenaam!",[],False,,[],False
"De grootste verdienste van de Franschen is steeds geweest hun heldere opvatting der zaken; geen volk dat zoo zeer de gaaf bezit om bij ingewikkelde onderwerpen den volkstoon te treffen, en vooral in den laatsten tijd hebben wij aan Fransche auteurs een aantal echt populaire geschriften te danken, zoowel over natuurkunde als over politiek; wie b.v. de werkjes leest in de Bibliothèque libérale uitgegeven, kan niet gelooven, dat het einde van de Fransche natie zou zijn op den tegenwoordigen heilloozen weg voort te gaan en door overmaat van politiek leven en politieken hartstocht zich zelf uit te putten.",[],False,,[],False
